-0.008796173880375973; 0.019730524429802693
-0.011186053736174028; 0.021258371442814103
-0.0130622683629901; 0.022276454481747185
-0.014938482989806169; 0.02329453752068028
-0.016817587435069392; 0.024653041172688336
-0.019883684807501974; 0.025839311645245902
-0.021591567509771203; 0.027027893972561168
-0.02346778213658727; 0.02804597701149425
-0.02534399676340334; 0.02906406005042733
-0.02704898964722542; 0.029912221764667624
-0.02926764776002947; 0.03127014745298626
-0.031483416054386384; 0.03228765252822992
-0.03353229733342002; 0.033645867198393256
-0.03557828879400651; 0.034663661255481634
-0.03728617149627575; 0.035852243582796914
-0.03933071804763866; 0.03669982733334777
-0.04171915299421314; 0.03805746403982169
-0.045129138761857285; 0.0397537874683023
-0.04734635196543777; 0.04094150285008344
-0.049563565169018255; 0.04212921823186458
-0.05160811172038116; 0.04297680198241545
-0.05382243510551449; 0.043824096751121616
-0.05621087005208898; 0.04518173345759552
-0.05859497027099271; 0.04602873924445697
-0.06098340521756719; 0.04738637595093087
-0.06354306190713568; 0.04891393398209758
-0.06592860703526301; 0.049931150075496505
-0.06797604340507307; 0.05111915443912236
-0.07002058995643598; 0.05196673818967323
-0.0724061350845633; 0.05298395428307216
-0.07479312512191422; 0.054171380683008585
-0.07683911658250071; 0.05518917474009694
-0.07905343996763402; 0.0560364695088031
-0.08109798651899694; 0.05688405325935398
-0.08280297940281901; 0.05773221497359428
-0.0846777491204115; 0.05858008770598987
-0.08689640723321557; 0.059938013394308494
-0.08876828713236089; 0.060445465513629094
-0.09132360909425864; 0.06146239262518331
-0.09387893105615638; 0.06247931973673753
-0.09626736600273088; 0.06383695644321144
-0.09899535461684618; 0.06519401518599593
-0.10104134607743266; 0.06621180924308429
-0.10308878244724273; 0.06739981360671016
-0.10513477390782924; 0.06841760766379851
-0.1071822102776393; 0.06960561202742438
-0.1092267568290022; 0.07045319577797524
-0.11126985847114153; 0.07113056922198861
-0.11331584993172802; 0.07214836327907698
-0.11502228772477367; 0.07316673529985478
-0.11672728060859576; 0.07401489701409508
-0.11826105174942382; 0.07469313740364261
-0.12013437655779276; 0.0753707998295007
-0.1214983708648504; 0.07604932920089294
-0.12303214200567851; 0.07672756959044047
-0.1243975812219597; 0.0775763092683702
-0.12559035378602335; 0.07808491731506967
-0.12695723791152816; 0.07910386729953689
-0.1286593409769031; 0.07961160840070222
-0.13036433386072516; 0.08045977011494251
-0.13240888041208806; 0.08130735386549338
-0.13513542411697982; 0.08249420230174037
-0.1368389720915783; 0.0831721537094432
-0.13820296639863597; 0.08385068308083543
-0.13973962735791123; 0.08486934408345793
-0.14144317533250972; 0.08554729549116075
-0.14246617106280293; 0.08605619251970494
-0.144171163946625; 0.08690435423394524
-0.1457049350874531; 0.08758259462349276
-0.14706748448528717; 0.08809091368834751
