1.56608e+00, 1.64714e+00, -2.94945e-02, 1.00000e+00, 3.04833e-01
1.55431e+00, 1.64714e+00, -3.33285e-02, 9.89534e-01, 1.79713e-01
1.55282e+00, 1.64714e+00, -3.37323e-02, 9.88210e-01, 1.65988e-01
1.54838e+00, 1.64714e+00, -3.30800e-02, 9.84264e-01, 1.48684e-01
1.54143e+00, 1.64714e+00, -3.20538e-02, 9.78079e-01, 1.28137e-01
1.53603e+00, 1.64714e+00, -3.14372e-02, 9.73281e-01, 1.72551e-01
1.52373e+00, 1.64714e+00, -3.00573e-02, 9.62347e-01, 2.85206e-01
1.51466e+00, 1.64714e+00, -2.93325e-02, 9.54283e-01, 3.19330e-01
1.51255e+00, 1.64714e+00, -2.91687e-02, 9.52409e-01, 3.28185e-01
1.50219e+00, 1.64714e+00, -2.84933e-02, 9.43190e-01, 3.68147e-01
1.48854e+00, 1.64714e+00, -2.80014e-02, 9.31058e-01, 3.86548e-01
1.48251e+00, 1.64714e+00, -2.78147e-02, 9.25698e-01, 3.91496e-01
1.47643e+00, 1.64714e+00, -2.78649e-02, 9.20294e-01, 3.93110e-01
1.46380e+00, 1.64714e+00, -2.79698e-02, 9.09058e-01, 3.97418e-01
1.45295e+00, 1.64714e+00, -2.83000e-02, 8.99413e-01, 3.96973e-01
1.44737e+00, 1.64714e+00, -2.85265e-02, 8.94454e-01, 3.92461e-01
1.43314e+00, 1.64714e+00, -2.93738e-02, 8.81800e-01, 3.79414e-01
1.42480e+00, 1.64714e+00, -2.99973e-02, 8.74390e-01, 3.74972e-01
1.41909e+00, 1.64714e+00, -3.04397e-02, 8.69309e-01, 3.72255e-01
1.41430e+00, 1.64714e+00, -3.08725e-02, 8.65048e-01, 3.61849e-01
1.40322e+00, 1.64714e+00, -3.18892e-02, 8.55203e-01, 3.39589e-01
1.38815e+00, 1.64714e+00, -3.35228e-02, 8.41803e-01, 3.24655e-01
1.38532e+00, 1.64714e+00, -3.38381e-02, 8.39284e-01, 3.21188e-01
1.37525e+00, 1.64714e+00, -3.50635e-02, 8.30335e-01, 3.08103e-01
1.36392e+00, 1.64714e+00, -3.64268e-02, 8.20262e-01, 2.92825e-01
1.36194e+00, 1.64714e+00, -3.66819e-02, 8.18500e-01, 2.90553e-01
1.35689e+00, 1.64714e+00, -3.73777e-02, 8.14004e-01, 2.80326e-01
1.34623e+00, 1.64714e+00, -3.88402e-02, 8.04528e-01, 2.57355e-01
1.34183e+00, 1.64714e+00, -3.94456e-02, 8.00622e-01, 2.51993e-01
1.32954e+00, 1.64714e+00, -4.11551e-02, 7.89688e-01, 2.32249e-01
1.32396e+00, 1.64714e+00, -4.19282e-02, 7.84731e-01, 2.23499e-01
1.32065e+00, 1.64714e+00, -4.24160e-02, 7.81791e-01, 2.17623e-01
1.30935e+00, 1.64714e+00, -4.40866e-02, 7.71739e-01, 1.97218e-01
1.30319e+00, 1.64714e+00, -4.50170e-02, 7.66263e-01, 1.84346e-01
1.28675e+00, 1.64714e+00, -4.75993e-02, 7.51650e-01, 1.49561e-01
1.28582e+00, 1.64714e+00, -4.77458e-02, 7.50818e-01, 1.47390e-01
1.28529e+00, 1.64714e+00, -4.78296e-02, 7.50345e-01, 1.46475e-01
1.26637e+00, 1.64714e+00, -5.08076e-02, 7.33529e-01, 1.07091e-01
1.26074e+00, 1.64714e+00, -5.16941e-02, 7.28523e-01, 9.57753e-02
1.25192e+00, 1.64714e+00, -5.30842e-02, 7.20676e-01, 7.69634e-02
1.24201e+00, 1.64714e+00, -5.46445e-02, 7.11867e-01, 6.07944e-02
1.23710e+00, 1.64714e+00, -5.54171e-02, 7.07504e-01, 5.15794e-02
1.23413e+00, 1.64714e+00, -5.58854e-02, 7.04860e-01, 4.45449e-02
1.21642e+00, 1.64714e+00, -5.86746e-02, 6.89113e-01, -5.91693e-03
1.21529e+00, 1.64714e+00, -5.88515e-02, 6.88114e-01, -8.74080e-03
1.21383e+00, 1.64714e+00, -5.90819e-02, 6.86816e-01, -1.30410e-02
1.19864e+00, 1.64714e+00, -6.14502e-02, 6.73307e-01, -4.97315e-02
1.19092e+00, 1.64714e+00, -6.25912e-02, 6.66444e-01, -6.75006e-02
1.18178e+00, 1.64714e+00, -6.39369e-02, 6.58315e-01, -9.42109e-02
1.16893e+00, 1.64714e+00, -6.58295e-02, 6.46889e-01, -1.18519e-01
1.16460e+00, 1.64714e+00, -6.64537e-02, 6.43045e-01, -1.27878e-01
1.14978e+00, 1.64714e+00, -6.84032e-02, 6.29866e-01, -1.65660e-01
1.14374e+00, 1.64714e+00, -6.92040e-02, 6.24500e-01, -1.81882e-01
1.14258e+00, 1.64714e+00, -6.93532e-02, 6.23462e-01, -1.83981e-01
1.13760e+00, 1.64714e+00, -6.99664e-02, 6.19040e-01, -1.96003e-01
1.12518e+00, 1.64714e+00, -7.15045e-02, 6.07995e-01, -2.25046e-01
1.12057e+00, 1.64714e+00, -7.20486e-02, 6.03898e-01, -2.35646e-01
1.11236e+00, 1.64714e+00, -7.30191e-02, 5.96593e-01, -2.49125e-01
1.09839e+00, 1.64714e+00, -7.45431e-02, 5.84176e-01, -2.73955e-01
1.09836e+00, 1.64714e+00, -7.45463e-02, 5.84150e-01, -2.73993e-01
1.09834e+00, 1.64714e+00, -7.45485e-02, 5.84130e-01, -2.74043e-01
1.08079e+00, 1.64714e+00, -7.62191e-02, 5.68530e-01, -3.13761e-01
1.07878e+00, 1.64714e+00, -7.63845e-02, 5.66736e-01, -3.16084e-01
1.06963e+00, 1.64714e+00, -7.71329e-02, 5.58605e-01, -3.25697e-01
