0,0,0
0.00416372032759119,0,0.0180473018488384
0.00964433738446866,0,0.0275977114649722
0.0185016450815095,0,0.0371694794894418
0.0358852666818131,0,0.0487320112877025
0.0531070690940473,0,0.0565882743411871
0.070233251076968,0,0.0622544695000311
0.104353217525298,0,0.0705544581174477
0.172328355386936,0,0.0810896319517379
0.240119607807585,0,0.0874131367578734
0.307807884381282,0,0.0913781069082423
0.375415251360944,0,0.093489942686223
0.44296377499949,0,0.0942540443751942
0.510468166132199,0,0.0940073454974082
0.577921069341431,0,0.0925813792917389
0.645329840044826,0,0.0901446125193124
0.712701833660024,0,0.086865511941255
0.780037050187024,0,0.0827440775575666
0.847342845043466,0,0.0779487761293735
0.914604507394071,0,0.0721426741344232
0.981814681821199,0,0.0651573048115896
1.04898072374249,0,0.0571611349219988
1.11607321148739,0,0.0474802974211461
1.18310685589117,0,0.0364517258312839
1.25008165695383,0,0.0240754201524121
1.31701232551066,0,0.0106883139067832
1.38388415072637,0,-0.00404652642785525
1.45071184343624,0,-0.0197921673292508
1.51749540364028,0,-0.0365486087974036
1.5842201205032,0,-0.0546527843545658
1.61756041268174,0,-0.0642102724165255
1.65087863860736,0,-0.0742731607618638
1.66753407386135,0,-0.0793888383150961
1.68418215369771,0,-0.0846729826294545
1.6836966961335,0,-0.0957917888637831
1.66702655004423,0,-0.0910130448328033
1.65033433770204,0,-0.086739701085202
1.63362005910693,0,-0.0829717576209793
1.6168837142589,0,-0.0797092144401352
1.6001326585756,0,-0.0767836047815434
1.58335953663938,0,-0.0743633954063302
1.56656434845023,0,-0.0724485863144956
1.54975444942581,0,-0.0708707107449134
1.49921442108795,0,-0.0686640854530596
1.43162176494357,0,-0.070438987708788
1.36383051252292,0,-0.0767624925149235
1.2959142180024,0,-0.0859499322602042
1.2279464355584,0,-0.0963166393333683
1.15994923144384,0,-0.107357213451037
1.09196673816457,0,-0.118060854046454
1.02403573280877,0,-0.127585227313987
0.956163570794083,0,-0.13576186649251
0.888379673791073,0,-0.14191690453752
0.820698752635016,0,-0.145713407926762
0.753120807325912,0,-0.147151376660238
0.685623771610842,0,-0.146736211021326
0.618192934654529,0,-0.144804844532278
0.550813585621692,0,-0.141694210715347
0.483493079929971,0,-0.137235842809406
0.416224062161726,0,-0.131598207575582
0.349013887734598,0,-0.124612838252749
0.298650389420089,0,-0.118363010693866
0.265096790130001,0,-0.113691058704566
0.231572612510472,0,-0.108345239670761
0.198063145726221,0,-0.102662487114704
0.164597811447808,0,-0.0959689339918893
0.131169254257592,0,-0.0884330470634439
0.0977995404084923,0,-0.079549426045989
0.08115146057214,0,-0.0742652817316305
0.0645328024063457,0,-0.0683072703727673
0.0479729875816676,0,-0.0610015249248946
0.0315014377686635,0,-0.0516741783435076
0.0151917071437288,0,-0.0386405630173443
0.00720233872815049,0,-0.0283332532289234
0.00257495011745647,0,-0.0183415185544189
0,0,0
