1.56608e+00, 1.64714e+00, -2.94945e-02, 1.00000e+00, 2.46053e-01
1.56366e+00, 1.64714e+00, -3.41865e-02, 9.97846e-01, 2.08290e-01
1.56208e+00, 1.64714e+00, -3.58270e-02, 9.96444e-01, 1.69646e-01
1.55798e+00, 1.64714e+00, -3.50190e-02, 9.92801e-01, 1.47094e-01
1.54825e+00, 1.64714e+00, -3.30172e-02, 9.84148e-01, 1.24505e-01
1.53476e+00, 1.64714e+00, -3.12426e-02, 9.72155e-01, 2.69332e-01
1.53457e+00, 1.64714e+00, -3.12169e-02, 9.71983e-01, 2.70872e-01
1.53438e+00, 1.64714e+00, -3.11967e-02, 9.71810e-01, 2.71867e-01
1.52243e+00, 1.64714e+00, -2.99381e-02, 9.61189e-01, 3.29195e-01
1.51751e+00, 1.64714e+00, -2.95311e-02, 9.56812e-01, 3.51292e-01
1.50923e+00, 1.64714e+00, -2.89479e-02, 9.49453e-01, 3.70163e-01
1.50475e+00, 1.64714e+00, -2.86604e-02, 9.45468e-01, 3.80207e-01
1.49511e+00, 1.64714e+00, -2.81523e-02, 9.36903e-01, 3.98001e-01
1.48751e+00, 1.64714e+00, -2.79303e-02, 9.30143e-01, 3.98110e-01
1.48091e+00, 1.64714e+00, -2.77922e-02, 9.24275e-01, 3.94516e-01
1.46651e+00, 1.64714e+00, -2.79445e-02, 9.11468e-01, 4.01391e-01
1.46380e+00, 1.64714e+00, -2.79698e-02, 9.09058e-01, 4.02111e-01
1.45913e+00, 1.64714e+00, -2.81079e-02, 9.04906e-01, 4.03118e-01
1.45086e+00, 1.64714e+00, -2.83540e-02, 8.97557e-01, 4.03276e-01
1.44455e+00, 1.64714e+00, -2.86835e-02, 8.91949e-01, 3.94238e-01
1.43936e+00, 1.64714e+00, -2.89494e-02, 8.87331e-01, 3.85147e-01
1.43684e+00, 1.64714e+00, -2.91138e-02, 8.85091e-01, 3.84069e-01
1.42782e+00, 1.64714e+00, -2.97546e-02, 8.77074e-01, 3.80663e-01
1.41855e+00, 1.64714e+00, -3.04946e-02, 8.68829e-01, 3.66062e-01
1.41449e+00, 1.64714e+00, -3.08244e-02, 8.65216e-01, 3.58887e-01
1.40101e+00, 1.64714e+00, -3.21352e-02, 8.53235e-01, 3.40980e-01
1.40032e+00, 1.64714e+00, -3.22055e-02, 8.52625e-01, 3.39976e-01
1.39820e+00, 1.64714e+00, -3.24351e-02, 8.50739e-01, 3.37544e-01
1.38601e+00, 1.64714e+00, -3.37574e-02, 8.39898e-01, 3.23199e-01
1.38321e+00, 1.64714e+00, -3.40726e-02, 8.37411e-01, 3.15468e-01
1.37388e+00, 1.64714e+00, -3.51708e-02, 8.29117e-01, 2.95124e-01
1.36731e+00, 1.64714e+00, -3.59953e-02, 8.23269e-01, 2.89259e-01
1.36159e+00, 1.64714e+00, -3.67278e-02, 8.18186e-01, 2.83475e-01
1.35595e+00, 1.64714e+00, -3.75036e-02, 8.13176e-01, 2.72431e-01
1.34719e+00, 1.64714e+00, -3.87089e-02, 8.05382e-01, 2.53144e-01
1.33535e+00, 1.64714e+00, -4.03350e-02, 7.94857e-01, 2.36200e-01
1.33474e+00, 1.64714e+00, -4.04189e-02, 7.94315e-01, 2.35386e-01
1.32724e+00, 1.64714e+00, -4.14973e-02, 7.87643e-01, 2.23739e-01
1.31610e+00, 1.64714e+00, -4.30956e-02, 7.77742e-01, 2.06578e-01
1.31548e+00, 1.64714e+00, -4.31879e-02, 7.77186e-01, 2.05679e-01
1.30299e+00, 1.64714e+00, -4.50381e-02, 7.66085e-01, 1.85460e-01
1.29733e+00, 1.64714e+00, -4.59298e-02, 7.61051e-01, 1.73566e-01
1.29044e+00, 1.64714e+00, -4.70187e-02, 7.54924e-01, 1.55105e-01
1.27769e+00, 1.64714e+00, -4.90256e-02, 7.43591e-01, 1.26359e-01
1.27437e+00, 1.64714e+00, -4.95491e-02, 7.40636e-01, 1.19796e-01
1.27101e+00, 1.64714e+00, -5.00783e-02, 7.37648e-01, 1.11984e-01
1.26125e+00, 1.64714e+00, -5.16135e-02, 7.28978e-01, 8.89033e-02
1.24875e+00, 1.64714e+00, -5.35834e-02, 7.17858e-01, 6.36634e-02
1.24792e+00, 1.64714e+00, -5.37137e-02, 7.17122e-01, 6.17314e-02
1.24656e+00, 1.64714e+00, -5.39277e-02, 7.15914e-01, 5.90292e-02
1.23370e+00, 1.64714e+00, -5.59525e-02, 7.04481e-01, 3.34987e-02
1.22016e+00, 1.64714e+00, -5.80847e-02, 6.92444e-01, 4.70108e-03
1.21932e+00, 1.64714e+00, -5.82176e-02, 6.91694e-01, 2.96863e-03
1.21715e+00, 1.64714e+00, -5.85611e-02, 6.89761e-01, -2.57470e-03
1.20583e+00, 1.64714e+00, -6.03496e-02, 6.79697e-01, -3.10315e-02
1.20346e+00, 1.64714e+00, -6.07171e-02, 6.77595e-01, -3.79007e-02
